step,run,clock_begin,time,x,y,collision,wheelpos,throttlepos,velocity,chosenvel
23380,1,405.167123891518,2017-10-27 15:23:30.985000,-0.831249407998574,23414.2369999985,0,-70.312,1000.0,0.808999999999906,0.807999999999906
23381,1,405.167184600186,2017-10-27 15:23:30.985000,-0.907092618665232,23415.0459999985,0,-70.312,1000.0,0.808999999999906,0.808999999999906
23382,1,405.17968790381,2017-10-27 15:23:30.998000,-0.974542723998557,23415.8549999985,0,-62.531,1000.0,0.808999999999906,0.808999999999906
23383,1,405.192727589237,2017-10-27 15:23:31.011000,-1.03244555066522,23416.6639999985,0,-53.68,1000.0,0.808999999999906,0.808999999999906
23384,1,405.232955492989,2017-10-27 15:23:31.051000,-1.05206433999855,23417.4729999985,0,-18.188,1000.0,0.808999999999906,0.808999999999906
23385,1,405.233002548301,2017-10-27 15:23:31.051000,-1.07168312933188,23418.2819999985,0,-18.188,1000.0,0.808999999999906,0.808999999999906
23386,1,405.245864008684,2017-10-27 15:23:31.064000,-1.07994571599854,23419.0909999985,0,-7.66,1000.0,0.808999999999906,0.808999999999906
23387,1,405.258897598862,2017-10-27 15:23:31.077000,-1.07694917999855,23419.8999999985,0,2.778,1000.0,0.808999999999906,0.808999999999906
23388,1,405.298123931503,2017-10-27 15:23:31.116000,-1.03615939999855,23420.7089999985,0,37.815,1000.0,0.808999999999906,0.808999999999906
23389,1,405.298166110618,2017-10-27 15:23:31.116000,-0.995369619998555,23421.5179999985,0,37.815,1000.0,0.808999999999906,0.808999999999906
23390,1,405.311037567206,2017-10-27 15:23:31.129000,-0.942004743998561,23422.3269999985,0,49.473,1000.0,0.808999999999906,0.808999999999906
23391,1,405.324071645005,2017-10-27 15:23:31.142000,-0.877743177331902,23423.1359999985,0,59.575,1000.0,0.808999999999906,0.808999999999906
23392,1,405.36328578715,2017-10-27 15:23:31.181000,-0.775426250665247,23423.9449999986,0,94.855,1000.0,0.808999999999906,0.808999999999906
23393,1,405.363331867223,2017-10-27 15:23:31.181000,-0.673109323998592,23424.7539999986,0,94.855,1000.0,0.808999999999906,0.808999999999906
23394,1,405.376210881919,2017-10-27 15:23:31.194000,-0.558941086665272,23425.5629999986,0,105.842,1000.0,0.808999999999906,0.808999999999906
23395,1,405.389245203528,2017-10-27 15:23:31.207000,-0.431150086665287,23426.3729999986,0,118.325,1000.0,0.809999999999906,0.808999999999906
23396,1,405.428088266989,2017-10-27 15:23:31.245000,-0.270332686665306,23427.1829999986,0,148.905,1000.0,0.809999999999906,0.809999999999906
23397,1,405.428135809922,2017-10-27 15:23:31.245000,-0.109515286665325,23427.9929999986,0,148.905,1000.0,0.809999999999906,0.809999999999906
23398,1,405.440636675447,2017-10-27 15:23:31.258000,0.0606959533346555,23428.8029999986,0,157.603,1000.0,0.809999999999906,0.809999999999906
23399,1,405.453417434749,2017-10-27 15:23:31.271000,0.240763273334634,23429.6129999986,0,166.729,1000.0,0.809999999999906,0.809999999999906
23400,1,405.493276210297,2017-10-27 15:23:31.311000,0.440969353334611,23430.4229999986,0,185.376,1000.0,0.809999999999906,0.809999999999906
23401,1,405.49332204656,2017-10-27 15:23:31.311000,0.641175433334588,23431.2329999986,0,185.376,1000.0,0.809999999999906,0.809999999999906
23402,1,405.505823155895,2017-10-27 15:23:31.324000,0.844348273334564,23432.0429999986,0,188.123,1000.0,0.809999999999906,0.809999999999906
23403,1,405.518589530412,2017-10-27 15:23:31.337000,1.04883871333454,23432.8529999986,0,189.343,1000.0,0.809999999999906,0.809999999999906
23404,1,405.55850218795,2017-10-27 15:23:31.376000,1.24696795333452,23433.6629999986,0,183.453,1000.0,0.809999999999906,0.809999999999906
23405,1,405.558555338511,2017-10-27 15:23:31.376000,1.44509719333449,23434.4729999986,0,183.453,1000.0,0.809999999999906,0.809999999999906
23406,1,405.571056691656,2017-10-27 15:23:31.389000,1.63679935333447,23435.2829999986,0,177.502,1000.0,0.809999999999906,0.809999999999906
23407,1,405.583763820365,2017-10-27 15:23:31.402000,1.82121691333445,23436.0929999986,0,170.757,1000.0,0.809999999999906,0.809999999999906
23408,1,405.623670382655,2017-10-27 15:23:31.442000,1.97207995333443,23436.9029999986,0,139.688,1000.0,0.809999999999906,0.809999999999906
23409,1,405.623947350713,2017-10-27 15:23:31.442000,2.12294299333441,23437.7129999986,0,139.688,1000.0,0.809999999999906,0.809999999999906
23410,1,405.636905603629,2017-10-27 15:23:31.455000,2.2618153893344,23438.5239999986,0,128.427,1000.0,0.810999999999906,0.809999999999906
23411,1,405.649939193808,2017-10-27 15:23:31.468000,2.38481381200105,23439.3349999986,0,113.747,1000.0,0.810999999999906,0.810999999999906
23412,1,405.688229784014,2017-10-27 15:23:31.506000,2.45715501200104,23440.1459999986,0,66.9,1000.0,0.810999999999906,0.810999999999906
23413,1,405.688274157417,2017-10-27 15:23:31.506000,2.52949621200103,23440.9569999986,0,66.9,1000.0,0.810999999999906,0.810999999999906
23414,1,405.701075640562,2017-10-27 15:23:31.519000,2.58140886266769,23441.7679999986,0,48.008,1000.0,0.810999999999906,0.810999999999906
23415,1,405.714109962171,2017-10-27 15:23:31.532000,2.61361962000102,23442.5789999986,0,29.788,1000.0,0.810999999999906,0.810999999999906
23416,1,405.751305845879,2017-10-27 15:23:31.569000,2.58174191333436,23443.3899999986,0,-29.48,1000.0,0.810999999999906,0.810999999999906
23417,1,405.751349975473,2017-10-27 15:23:31.569000,2.5498642066677,23444.2009999986,0,-29.48,1000.0,0.810999999999906,0.810999999999906
23418,1,405.764243374953,2017-10-27 15:23:31.582000,2.50142047333437,23445.0119999986,0,-44.8,1000.0,0.810999999999906,0.810999999999906
23419,1,405.77728306038,2017-10-27 15:23:31.595000,2.43594898400104,23445.8229999986,0,-60.547,1000.0,0.810999999999906,0.810999999999906
23420,1,405.814546479434,2017-10-27 15:23:31.632000,2.33721351866772,23446.6339999986,0,-91.309,1000.0,0.810999999999906,0.810999999999906
23421,1,405.814593047127,2017-10-27 15:23:31.632000,2.2384780533344,23447.4449999986,0,-91.309,1000.0,0.810999999999906,0.810999999999906
23422,1,405.827411840775,2017-10-27 15:23:31.645000,2.12947965333441,23448.2559999986,0,-100.8,1000.0,0.810999999999906,0.810999999999906
23423,1,405.840446162383,2017-10-27 15:23:31.658000,2.01266105066776,23449.0669999986,0,-108.032,1000.0,0.810999999999906,0.810999999999906
23424,1,405.877687394735,2017-10-27 15:23:31.696000,1.87570913066778,23449.8789999986,0,-126.495,1000.0,0.811999999999906,0.810999999999906
23425,1,405.877744446254,2017-10-27 15:23:31.696000,1.73875721066779,23450.6909999986,0,-126.495,1000.0,0.811999999999906,0.811999999999906
23426,1,405.890579575166,2017-10-27 15:23:31.709000,1.59615485333448,23451.5029999986,0,-131.714,1000.0,0.811999999999906,0.811999999999906
23427,1,405.903614140585,2017-10-27 15:23:31.722000,1.44710954666783,23452.3149999986,0,-137.665,1000.0,0.811999999999906,0.811999999999906
23428,1,405.94049233998,2017-10-27 15:23:31.758000,1.28355975466785,23453.1269999986,0,-151.062,1000.0,0.811999999999906,0.811999999999906
23429,1,405.940535250524,2017-10-27 15:23:31.758000,1.12000996266786,23453.9389999986,0,-151.062,1000.0,0.811999999999906,0.811999999999906
23430,1,405.95303587224,2017-10-27 15:23:31.771000,0.951635808001217,23454.7509999986,0,-155.518,1000.0,0.811999999999906,0.811999999999906
23431,1,405.965780791485,2017-10-27 15:23:31.784000,0.779462576001237,23455.5629999986,0,-159.027,1000.0,0.811999999999906,0.811999999999906
23432,1,406.003632280042,2017-10-27 15:23:31.821000,0.597806266667925,23456.3749999986,0,-167.786,1000.0,0.811999999999906,0.811999999999906
23433,1,406.003676165826,2017-10-27 15:23:31.821000,0.416149957334613,23457.1869999986,0,-167.786,1000.0,0.811999999999906,0.811999999999906
23434,1,406.016177275161,2017-10-27 15:23:31.834000,0.232511285334634,23457.9989999986,0,-169.617,1000.0,0.811999999999906,0.811999999999906
23435,1,406.028947794447,2017-10-27 15:23:31.847000,0.0473525493346557,23458.8109999986,0,-171.021,1000.0,0.811999999999906,0.811999999999906
23436,1,406.066847557366,2017-10-27 15:23:31.884000,-0.136880506665323,23459.6229999986,0,-170.166,1000.0,0.811999999999906,0.811999999999906
23437,1,406.066892662199,2017-10-27 15:23:31.884000,-0.321113562665301,23460.4349999986,0,-170.166,1000.0,0.811999999999906,0.811999999999906
23438,1,406.079394015344,2017-10-27 15:23:31.897000,-0.50323217066528,23461.2469999986,0,-168.213,1000.0,0.811999999999906,0.811999999999906
23439,1,406.092115528838,2017-10-27 15:23:31.910000,-0.682927934665259,23462.0599999986,0,-165.771,1000.0,0.812999999999906,0.811999999999906
23440,1,406.129774651376,2017-10-27 15:23:31.947000,-0.85055010666524,23462.8729999986,0,-154.633,1000.0,0.812999999999906,0.812999999999906
23441,1,406.129852914357,2017-10-27 15:23:31.947000,-1.01817227866522,23463.6859999986,0,-154.633,1000.0,0.812999999999906,0.812999999999906
23442,1,406.142354267502,2017-10-27 15:23:31.960000,-1.1809977506652,23464.4989999986,0,-150.208,1000.0,0.812999999999906,0.812999999999906
23443,1,406.15528423847,2017-10-27 15:23:31.973000,-1.33783520666518,23465.3119999986,0,-144.684,1000.0,0.812999999999906,0.812999999999906
23444,1,406.191855968808,2017-10-27 15:23:32.009000,-1.47743706266517,23466.1249999986,0,-128.784,1000.0,0.812999999999906,0.812999999999906
23445,1,406.19190570603,2017-10-27 15:23:32.009000,-1.61703891866515,23466.9379999986,0,-128.784,1000.0,0.812999999999906,0.812999999999906
23446,1,406.204414861092,2017-10-27 15:23:32.022000,-1.75028961866514,23467.7509999986,0,-122.925,1000.0,0.812999999999906,0.812999999999906
23447,1,406.21744967032,2017-10-27 15:23:32.035000,-1.87536912666512,23468.5639999986,0,-115.387,1000.0,0.812999999999906,0.812999999999906
23448,1,406.2539633739,2017-10-27 15:23:32.072000,-1.97418223066511,23469.3769999986,0,-91.156,1000.0,0.812999999999906,0.812999999999906
23449,1,406.254005796824,2017-10-27 15:23:32.072000,-2.0729953346651,23470.1899999986,0,-91.156,1000.0,0.812999999999906,0.812999999999906
23450,1,406.266580292943,2017-10-27 15:23:32.085000,-2.16188441866509,23471.0029999986,0,-82.001,1000.0,0.812999999999906,0.812999999999906
23451,1,406.279614614551,2017-10-27 15:23:32.098000,-2.23892971866508,23471.8159999986,0,-71.075,1000.0,0.812999999999906,0.812999999999906
23452,1,406.316160501039,2017-10-27 15:23:32.134000,-2.28643385066507,23472.6289999986,0,-43.823,1000.0,0.812999999999906,0.812999999999906
23453,1,406.316203167773,2017-10-27 15:23:32.134000,-2.33393798266507,23473.4419999986,0,-43.823,1000.0,0.812999999999906,0.812999999999906
23454,1,406.328745968603,2017-10-27 15:23:32.147000,-2.37153067333173,23474.2559999986,0,-34.637,1000.0,0.813999999999906,0.812999999999906
23455,1,406.341780290212,2017-10-27 15:23:32.160000,-2.39786194533173,23475.0699999986,0,-24.261,1000.0,0.813999999999906,0.813999999999906
23456,1,406.377894633159,2017-10-27 15:23:32.196000,-2.39931954799839,23475.8839999986,0,-1.343,1000.0,0.813999999999906,0.813999999999906
23457,1,406.377936324653,2017-10-27 15:23:32.196000,-2.40077715066506,23476.6979999986,0,-1.343,1000.0,0.813999999999906,0.813999999999906
23458,1,406.390910912834,2017-10-27 15:23:32.209000,-2.39537653199839,23477.5119999986,0,4.976,1000.0,0.813999999999906,0.813999999999906
23459,1,406.403946209682,2017-10-27 15:23:32.222000,-2.38249036933173,23478.3259999986,0,11.873,1000.0,0.813999999999906,0.813999999999906
23460,1,406.439130417822,2017-10-27 15:23:32.257000,-2.35198273466507,23479.1399999986,0,28.109,1000.0,0.813999999999906,0.813999999999906
23461,1,406.439174547416,2017-10-27 15:23:32.257000,-2.3214750999984,23479.9539999986,0,28.109,1000.0,0.813999999999906,0.813999999999906
23462,1,406.452074285954,2017-10-27 15:23:32.270000,-2.28566778266507,23480.7679999986,0,32.992,1000.0,0.813999999999906,0.813999999999906
23463,1,406.465108851373,2017-10-27 15:23:32.283000,-2.24393128933174,23481.5819999986,0,38.455,1000.0,0.813999999999906,0.813999999999906
23464,1,406.500235764183,2017-10-27 15:23:32.318000,-2.18924242799842,23482.3959999986,0,50.389,1000.0,0.813999999999906,0.813999999999906
23465,1,406.500275992818,2017-10-27 15:23:32.318000,-2.13455356666509,23483.2099999986,0,50.389,1000.0,0.813999999999906,0.813999999999906
23466,1,406.513236927644,2017-10-27 15:23:32.331000,-2.07522816133176,23484.0239999986,0,54.661,1000.0,0.813999999999906,0.813999999999906
23467,1,406.526271005443,2017-10-27 15:23:32.344000,-2.01229185199844,23484.8379999986,0,57.988,1000.0,0.813999999999906,0.813999999999906
23468,1,406.561476425045,2017-10-27 15:23:32.379000,-1.94167138266511,23485.6519999986,0,65.068,1000.0,0.813999999999906,0.813999999999906
23469,1,406.561528844175,2017-10-27 15:23:32.379000,-1.87096415599845,23486.4669999986,0,65.068,1000.0,0.814999999999906,0.813999999999906
23470,1,406.574399325524,2017-10-27 15:23:32.392000,-1.7987638493318,23487.2819999986,0,66.442,1000.0,0.814999999999906,0.814999999999906
23471,1,406.587439986191,2017-10-27 15:23:32.405000,-1.7254692693318,23488.0969999986,0,67.449,1000.0,0.814999999999906,0.814999999999906
23472,1,406.622220201309,2017-10-27 15:23:32.440000,-1.65177696933181,23488.9119999986,0,67.815,1000.0,0.814999999999906,0.814999999999906
23473,1,406.622261161374,2017-10-27 15:23:32.440000,-1.57808466933182,23489.7269999986,0,67.815,1000.0,0.814999999999906,0.814999999999906
23474,1,406.634762026899,2017-10-27 15:23:32.453000,-1.5046575159985,23490.5419999986,0,67.571,1000.0,0.814999999999906,0.814999999999906
23475,1,406.64760056915,2017-10-27 15:23:32.466000,-1.43166176933184,23491.3569999986,0,67.174,1000.0,0.814999999999906,0.814999999999906
23476,1,406.682368106153,2017-10-27 15:23:32.500000,-1.36005912933185,23492.1719999986,0,65.892,1000.0,0.814999999999906,0.814999999999906
23477,1,406.682416136705,2017-10-27 15:23:32.500000,-1.28845648933186,23492.9869999986,0,65.892,1000.0,0.814999999999906,0.814999999999906
23478,1,406.69491724604,2017-10-27 15:23:32.513000,-1.21761668933186,23493.8019999986,0,65.19,1000.0,0.814999999999906,0.814999999999906
23479,1,406.707755788291,2017-10-27 15:23:32.526000,-1.14790376266521,23494.6169999986,0,64.153,1000.0,0.814999999999906,0.814999999999906
23480,1,406.742568673937,2017-10-27 15:23:32.560000,-1.08260161599855,23495.4319999986,0,60.094,1000.0,0.814999999999906,0.814999999999906
23481,1,406.742617679729,2017-10-27 15:23:32.560000,-1.01729946933189,23496.2469999986,0,60.094,1000.0,0.814999999999906,0.814999999999906
23482,1,406.755119032874,2017-10-27 15:23:32.573000,-0.954816135998561,23497.0619999986,0,57.5,1000.0,0.814999999999906,0.814999999999906
23483,1,406.767919296969,2017-10-27 15:23:32.586000,-0.895212231998568,23497.8779999986,0,54.783,1000.0,0.815999999999906,0.814999999999906
23484,1,406.803137394686,2017-10-27 15:23:32.621000,-0.847462087998574,23498.6939999985,0,43.888,1000.0,0.815999999999906,0.815999999999906
23485,1,406.803185181429,2017-10-27 15:23:32.621000,-0.799711943998579,23499.5099999986,0,43.888,1000.0,0.815999999999906,0.815999999999906
23486,1,406.816043472282,2017-10-27 15:23:32.634000,-0.756478087998584,23500.3259999985,0,39.737,1000.0,0.815999999999906,0.815999999999906
23487,1,406.829077306271,2017-10-27 15:23:32.647000,-0.718888775998589,23501.1419999985,0,34.549,1000.0,0.815999999999906,0.815999999999906
23488,1,406.862343461847,2017-10-27 15:23:32.680000,-0.694581767998592,23501.9579999985,0,22.341,1000.0,0.815999999999906,0.815999999999906
23489,1,406.862387103821,2017-10-27 15:23:32.680000,-0.670274759998594,23502.7739999985,0,22.341,1000.0,0.815999999999906,0.815999999999906
23490,1,406.875200289841,2017-10-27 15:23:32.693000,-0.651579655998597,23503.5899999985,0,17.183,1000.0,0.815999999999906,0.815999999999906
23491,1,406.88823436764,2017-10-27 15:23:32.706000,-0.637200647998598,23504.4059999985,0,13.216,1000.0,0.815999999999906,0.815999999999906
23492,1,406.921448835515,2017-10-27 15:23:32.739000,-0.633348039998599,23505.2219999985,0,3.541,1000.0,0.815999999999906,0.815999999999906
23493,1,406.921492965109,2017-10-27 15:23:32.739000,-0.629495431998599,23506.0379999985,0,3.541,1000.0,0.815999999999906,0.815999999999906
23494,1,406.93435735121,2017-10-27 15:23:32.752000,-0.628697927998599,23506.8539999985,0,0.733,1000.0,0.815999999999906,0.815999999999906
23495,1,406.947397036637,2017-10-27 15:23:32.765000,-0.631188359998599,23507.6699999985,0,-2.289,1000.0,0.815999999999906,0.815999999999906
23496,1,406.98064441885,2017-10-27 15:23:32.798000,-0.641215367998598,23508.4859999985,0,-9.216,1000.0,0.815999999999906,0.815999999999906
23497,1,406.980682209386,2017-10-27 15:23:32.798000,-0.651242375998597,23509.3019999985,0,-9.216,1000.0,0.815999999999906,0.815999999999906
23498,1,406.993514900199,2017-10-27 15:23:32.812000,-0.664606317331929,23510.1189999985,0,-12.268,1000.0,0.816999999999906,0.815999999999906
23499,1,407.006549221808,2017-10-27 15:23:32.825000,-0.680696859998593,23510.9359999985,0,-14.771,1000.0,0.816999999999906,0.816999999999906
23500,1,407.039405289115,2017-10-27 15:23:32.857000,-0.704599011998591,23511.7529999985,0,-21.942,1000.0,0.816999999999906,0.816999999999906
23501,1,407.039446736799,2017-10-27 15:23:32.857000,-0.728501163998588,23512.5699999985,0,-21.942,1000.0,0.816999999999906,0.816999999999906
23502,1,407.051947602325,2017-10-27 15:23:32.870000,-0.754929479998585,23513.3869999985,0,-24.261,1000.0,0.816999999999906,0.816999999999906
23503,1,407.064705199685,2017-10-27 15:23:32.883000,-0.783552802665248,23514.2039999985,0,-26.276,1000.0,0.816999999999906,0.816999999999906
23504,1,407.098566739062,2017-10-27 15:23:32.916000,-0.816364611998578,23515.0209999985,0,-30.121,1000.0,0.816999999999906,0.816999999999906
23505,1,407.098618182953,2017-10-27 15:23:32.916000,-0.849176421331907,23515.8379999985,0,-30.121,1000.0,0.816999999999906,0.816999999999906
23506,1,407.111119536098,2017-10-27 15:23:32.929000,-0.882686493331903,23516.6549999985,0,-30.762,1000.0,0.816999999999906,0.816999999999906
23507,1,407.123861529624,2017-10-27 15:23:32.942000,-0.916263014665233,23517.4719999985,0,-30.823,1000.0,0.816999999999906,0.816999999999906
23508,1,407.157739160455,2017-10-27 15:23:32.975000,-0.948342791998562,23518.2889999985,0,-29.449,1000.0,0.816999999999906,0.816999999999906
23509,1,407.157798162453,2017-10-27 15:23:32.975000,-0.980422569331892,23519.1059999985,0,-29.449,1000.0,0.816999999999906,0.816999999999906
23510,1,407.170299515598,2017-10-27 15:23:32.988000,-1.01054154666522,23519.9229999985,0,-27.649,1000.0,0.816999999999906,0.816999999999906
23511,1,407.183019078613,2017-10-27 15:23:33.001000,-1.03750254666522,23520.7399999985,0,-24.75,1000.0,0.816999999999906,0.816999999999906
23512,1,407.216940839038,2017-10-27 15:23:33.034000,-1.05379243733188,23521.5569999985,0,-14.954,1000.0,0.816999999999906,0.816999999999906
23513,1,407.217008130573,2017-10-27 15:23:33.034000,-1.07010226666522,23522.3749999985,0,-14.954,1000.0,0.817999999999906,0.816999999999906
23514,1,407.229508752288,2017-10-27 15:23:33.047000,-1.08188473866521,23523.1929999985,0,-10.803,1000.0,0.817999999999906,0.817999999999906
23515,1,407.242176139982,2017-10-27 15:23:33.060000,-1.08884101066521,23524.0109999985,0,-6.378,1000.0,0.817999999999906,0.817999999999906
23516,1,407.275420108856,2017-10-27 15:23:33.093000,-1.08111690933188,23524.8289999985,0,7.082,1000.0,0.817999999999906,0.817999999999906
23517,1,407.275467407979,2017-10-27 15:23:33.093000,-1.07339280799855,23525.6469999985,0,7.082,1000.0,0.817999999999906,0.817999999999906
23518,1,407.288300098792,2017-10-27 15:23:33.106000,-1.06031026133188,23526.4649999985,0,11.995,1000.0,0.817999999999906,0.817999999999906
23519,1,407.301333932781,2017-10-27 15:23:33.119000,-1.04083640799855,23527.2829999985,0,17.855,1000.0,0.817999999999906,0.817999999999906
23520,1,407.332574515623,2017-10-27 15:23:33.150000,-1.00858103199856,23528.1009999985,0,29.574,1000.0,0.817999999999906,0.817999999999906
23521,1,407.332617426167,2017-10-27 15:23:33.150000,-0.976325655998559,23528.9189999985,0,29.574,1000.0,0.817999999999906,0.817999999999906
23522,1,407.34545133603,2017-10-27 15:23:33.163000,-0.939043397331897,23529.7369999985,0,34.183,1000.0,0.817999999999906,0.817999999999906
23523,1,407.358485901448,2017-10-27 15:23:33.176000,-0.897933989331902,23530.5549999985,0,37.692,1000.0,0.817999999999906,0.817999999999906
23524,1,407.389702103299,2017-10-27 15:23:33.208000,-0.848402453331907,23531.3729999985,0,45.414,1000.0,0.817999999999906,0.817999999999906
23525,1,407.389739650025,2017-10-27 15:23:33.208000,-0.798870917331913,23532.1909999985,0,45.414,1000.0,0.817999999999906,0.817999999999906
23526,1,407.402603792317,2017-10-27 15:23:33.221000,-0.746610533331919,23533.0089999985,0,47.916,1000.0,0.817999999999906,0.817999999999906
23527,1,407.415638113926,2017-10-27 15:23:33.234000,-0.691286537331925,23533.8279999985,0,50.663,1000.0,0.818999999999906,0.817999999999906
23528,1,407.44622162906,2017-10-27 15:23:33.264000,-0.629063285331933,23534.6469999985,0,56.981,1000.0,0.818999999999906,0.818999999999906
23529,1,407.446266002463,2017-10-27 15:23:33.264000,-0.56684003333194,23535.4659999985,0,56.981,1000.0,0.818999999999906,0.818999999999906
23530,1,407.458766624179,2017-10-27 15:23:33.277000,-0.501550445331947,23536.2849999985,0,59.789,1000.0,0.818999999999906,0.818999999999906
23531,1,407.471787292432,2017-10-27 15:23:33.290000,-0.432062117331955,23537.1039999985,0,63.634,1000.0,0.818999999999906,0.818999999999906
23532,1,407.50239031236,2017-10-27 15:23:33.320000,-0.351975929331964,23537.9229999985,0,73.339,1000.0,0.818999999999906,0.818999999999906
23533,1,407.502427615276,2017-10-27 15:23:33.320000,-0.271889741331974,23538.7419999985,0,73.339,1000.0,0.818999999999906,0.818999999999906
23534,1,407.514928480801,2017-10-27 15:23:33.333000,-0.187004213331983,23539.5609999985,0,77.734,1000.0,0.818999999999906,0.818999999999906
23535,1,407.527936714749,2017-10-27 15:23:33.346000,-0.0965200013319939,23540.3799999985,0,82.861,1000.0,0.818999999999906,0.818999999999906
23536,1,407.55858435189,2017-10-27 15:23:33.376000,0.00452931066799452,23541.1989999985,0,92.536,1000.0,0.818999999999906,0.818999999999906
23537,1,407.55863799007,2017-10-27 15:23:33.376000,0.105578622667983,23542.0179999985,0,92.536,1000.0,0.818999999999906,0.818999999999906
23538,1,407.571138367976,2017-10-27 15:23:33.389000,0.210060090667971,23542.8369999985,0,95.679,1000.0,0.818999999999906,0.818999999999906
23539,1,407.584088087545,2017-10-27 15:23:33.402000,0.316574862667959,23543.6559999985,0,97.541,1000.0,0.818999999999906,0.818999999999906
23540,1,407.614737918975,2017-10-27 15:23:33.432000,0.423689142667946,23544.4749999985,0,98.09,1000.0,0.818999999999906,0.818999999999906
23541,1,407.61477814761,2017-10-27 15:23:33.432000,0.530803422667934,23545.2939999985,0,98.09,1000.0,0.818999999999906,0.818999999999906
23542,1,407.627278525516,2017-10-27 15:23:33.445000,0.636080489334589,23546.1139999985,0,96.29,1000.0,0.819999999999906,0.818999999999906
23543,1,407.640236778432,2017-10-27 15:23:33.458000,0.738154089334577,23546.9339999985,0,93.36,1000.0,0.819999999999906,0.819999999999906
23544,1,407.670192970668,2017-10-27 15:23:33.487000,0.826946969334566,23547.7539999985,0,81.213,1000.0,0.819999999999906,0.819999999999906
23545,1,407.670231248824,2017-10-27 15:23:33.487000,0.915739849334556,23548.5739999985,0,81.213,1000.0,0.819999999999906,0.819999999999906
23546,1,407.682731870539,2017-10-27 15:23:33.500000,0.997492756001213,23549.3939999985,0,74.774,1000.0,0.819999999999906,0.819999999999906
23547,1,407.695383410589,2017-10-27 15:23:33.513000,1.07010211600121,23550.2139999985,0,66.411,1000.0,0.819999999999906,0.819999999999906
23548,1,407.725318147552,2017-10-27 15:23:33.542000,1.12098912933453,23551.0339999985,0,46.543,1000.0,0.819999999999906,0.819999999999906
23549,1,407.725359107617,2017-10-27 15:23:33.542000,1.17187614266786,23551.8539999985,0,46.543,1000.0,0.819999999999906,0.819999999999906
23550,1,407.737860216952,2017-10-27 15:23:33.555000,1.21345342266786,23552.6739999985,0,38.028,1000.0,0.819999999999906,0.819999999999906
23551,1,407.750529311315,2017-10-27 15:23:33.569000,1.24518742266785,23553.4939999985,0,29.025,1000.0,0.819999999999906,0.819999999999906
23552,1,407.78048696641,2017-10-27 15:23:33.598000,1.25196171600118,23554.3139999985,0,6.196,1000.0,0.819999999999906,0.819999999999906
23553,1,407.780529876954,2017-10-27 15:23:33.598000,1.25873600933452,23555.1339999985,0,6.196,1000.0,0.819999999999906,0.819999999999906
23554,1,407.793031230099,2017-10-27 15:23:33.611000,1.25366403600118,23555.9539999985,0,-4.639,1000.0,0.819999999999906,0.819999999999906
23555,1,407.805676187281,2017-10-27 15:23:33.624000,1.23861648933452,23556.7739999985,0,-13.763,1000.0,0.819999999999906,0.819999999999906
23556,1,407.835700890101,2017-10-27 15:23:33.653000,1.20194718266786,23557.5939999985,0,-33.539,1000.0,0.819999999999906,0.819999999999906
23557,1,407.835744044455,2017-10-27 15:23:33.654000,1.16523315733453,23558.4149999985,0,-33.539,1000.0,0.820999999999906,0.819999999999906
23558,1,407.8482453976,2017-10-27 15:23:33.666000,1.12127024933453,23559.2359999985,0,-40.161,1000.0,0.820999999999906,0.820999999999906
23559,1,407.860822819437,2017-10-27 15:23:33.679000,1.07072620533454,23560.0569999985,0,-46.173,1000.0,0.820999999999906,0.820999999999906
23560,1,407.890103414412,2017-10-27 15:23:33.708000,1.00645175733455,23560.8779999985,0,-58.716,1000.0,0.820999999999906,0.820999999999906
23561,1,407.890140961138,2017-10-27 15:23:33.708000,0.942177309334553,23561.6989999985,0,-58.716,1000.0,0.820999999999906,0.820999999999906
23562,1,407.902936349034,2017-10-27 15:23:33.721000,0.872624378667895,23562.5199999985,0,-63.538,1000.0,0.820999999999906,0.820999999999906
23563,1,407.915969939213,2017-10-27 15:23:33.734000,0.799062778667903,23563.3409999985,0,-67.2,1000.0,0.820999999999906,0.820999999999906
23564,1,407.943331506384,2017-10-27 15:23:33.761000,0.717684164001246,23564.1619999985,0,-74.341,1000.0,0.820999999999906,0.820999999999906
23565,1,407.943375148358,2017-10-27 15:23:33.761000,0.636305549334589,23564.9829999985,0,-74.341,1000.0,0.820999999999906,0.820999999999906
23566,1,407.95607642563,2017-10-27 15:23:33.774000,0.552321628001265,23565.8039999985,0,-76.721,1000.0,0.820999999999906,0.820999999999906
23567,1,407.969110991048,2017-10-27 15:23:33.787000,0.465664530667941,23566.6249999985,0,-79.163,1000.0,0.820999999999906,0.820999999999906
23568,1,407.997413664473,2017-10-27 15:23:33.815000,0.375132313334618,23567.4459999985,0,-82.703,1000.0,0.820999999999906,0.820999999999906
23569,1,407.997453405488,2017-10-27 15:23:33.815000,0.284600096001296,23568.2669999985,0,-82.703,1000.0,0.820999999999906,0.820999999999906
23570,1,408.010220511435,2017-10-27 15:23:33.828000,0.192999484001306,23569.0879999985,0,-83.679,1000.0,0.820999999999906,0.820999999999906
23571,1,408.023255564474,2017-10-27 15:23:33.841000,0.100550788001317,23569.9099999985,0,-84.351,1000.0,0.821999999999906,0.820999999999906
23572,1,408.050975532213,2017-10-27 15:23:33.868000,0.00780178800132735,23570.7319999985,0,-84.625,1000.0,0.821999999999906,0.821999999999906
